0,1,paths,img_shape
7198.jpg,Steel,./merged_data/train/7198.jpg,"(3, 264, 239)"
7199.jpg,Plastic & fabric,./merged_data/train/7199.jpg,"(3, 438, 482)"
7200.jpg,Concrete,./merged_data/train/7200.jpg,"(3, 821, 1202)"
7201.jpg,Concrete,./merged_data/train/7201.jpg,"(3, 1026, 1166)"
7202.jpg,Steel,./merged_data/train/7202.jpg,"(3, 633, 381)"
7203.jpg,Concrete,./merged_data/train/7203.jpg,"(3, 1885, 1165)"
7204.jpg,Plastic & fabric,./merged_data/train/7204.jpg,"(3, 1168, 406)"
7205.jpg,Steel,./merged_data/train/7205.jpg,"(3, 1653, 556)"
7206.jpg,Steel,./merged_data/train/7206.jpg,"(3, 323, 718)"
7207.jpg,Concrete,./merged_data/train/7207.jpg,"(3, 2266, 1697)"
7208.jpg,Concrete,./merged_data/train/7208.jpg,"(3, 1125, 1012)"
7209.jpg,Adhered,./merged_data/train/7209.jpg,"(3, 577, 1959)"
7210.jpg,Steel,./merged_data/train/7210.jpg,"(3, 570, 697)"
7211.jpg,Shingle,./merged_data/train/7211.jpg,"(3, 230, 191)"
7212.jpg,Concrete,./merged_data/train/7212.jpg,"(3, 709, 1144)"
7213.jpg,Steel,./merged_data/train/7213.jpg,"(3, 77, 110)"
7214.jpg,Steel,./merged_data/train/7214.jpg,"(3, 333, 447)"
7215.jpg,Shingle,./merged_data/train/7215.jpg,"(3, 348, 299)"
7216.jpg,Steel,./merged_data/train/7216.jpg,"(3, 84, 53)"
7217.jpg,Steel,./merged_data/train/7217.jpg,"(3, 458, 1431)"
7218.jpg,Ballasted,./merged_data/train/7218.jpg,"(3, 2846, 1137)"
7219.jpg,Shingle,./merged_data/train/7219.jpg,"(3, 577, 431)"
7220.jpg,Shingle,./merged_data/train/7220.jpg,"(3, 1094, 876)"
7221.jpg,Steel,./merged_data/train/7221.jpg,"(3, 1269, 861)"
7222.jpg,Adhered,./merged_data/train/7222.jpg,"(3, 359, 858)"
7223.jpg,Shingle,./merged_data/train/7223.jpg,"(3, 1305, 1059)"
7224.jpg,Steel,./merged_data/train/7224.jpg,"(3, 767, 268)"
7225.jpg,Adhered,./merged_data/train/7225.jpg,"(3, 549, 1196)"
7226.jpg,Steel,./merged_data/train/7226.jpg,"(3, 1652, 1021)"
7227.jpg,Ballasted,./merged_data/train/7227.jpg,"(3, 1566, 3097)"
7228.jpg,Plastic & fabric,./merged_data/train/7228.jpg,"(3, 457, 518)"
7229.jpg,Adhered,./merged_data/train/7229.jpg,"(3, 150, 178)"
7230.jpg,Steel,./merged_data/train/7230.jpg,"(3, 169, 111)"
7231.jpg,Adhered,./merged_data/train/7231.jpg,"(3, 584, 251)"
7232.jpg,Adhered,./merged_data/train/7232.jpg,"(3, 578, 173)"
7233.jpg,Ballasted,./merged_data/train/7233.jpg,"(3, 493, 183)"
7234.jpg,Concrete,./merged_data/train/7234.jpg,"(3, 1468, 1640)"
7235.jpg,Concrete,./merged_data/train/7235.jpg,"(3, 3193, 1642)"
7236.jpg,Ballasted,./merged_data/train/7236.jpg,"(3, 1688, 1053)"
7237.jpg,Adhered,./merged_data/train/7237.jpg,"(3, 721, 791)"
7238.jpg,Ballasted,./merged_data/train/7238.jpg,"(3, 1366, 616)"
7239.jpg,Concrete,./merged_data/train/7239.jpg,"(3, 1583, 1085)"
7240.jpg,Concrete,./merged_data/train/7240.jpg,"(3, 2832, 2593)"
7241.jpg,Concrete,./merged_data/train/7241.jpg,"(3, 1071, 1799)"
7242.jpg,Adhered,./merged_data/train/7242.jpg,"(3, 2322, 613)"
7243.jpg,Shingle,./merged_data/train/7243.jpg,"(3, 305, 465)"
7244.jpg,Steel,./merged_data/train/7244.jpg,"(3, 592, 476)"
7245.jpg,Plastic & fabric,./merged_data/train/7245.jpg,"(3, 132, 465)"
7246.jpg,Shingle,./merged_data/train/7246.jpg,"(3, 850, 421)"
7247.jpg,Shingle,./merged_data/train/7247.jpg,"(3, 735, 221)"
7248.jpg,Steel,./merged_data/train/7248.jpg,"(3, 912, 232)"
7249.jpg,Concrete,./merged_data/train/7249.jpg,"(3, 562, 335)"
7250.jpg,Plastic & fabric,./merged_data/train/7250.jpg,"(3, 843, 926)"
7251.jpg,Adhered,./merged_data/train/7251.jpg,"(3, 395, 1902)"
7252.jpg,Concrete,./merged_data/train/7252.jpg,"(3, 730, 802)"
7253.jpg,Steel,./merged_data/train/7253.jpg,"(3, 192, 234)"
7254.jpg,Plastic & fabric,./merged_data/train/7254.jpg,"(3, 149, 257)"
7255.jpg,Concrete,./merged_data/train/7255.jpg,"(3, 836, 1151)"
7256.jpg,Steel,./merged_data/train/7256.jpg,"(3, 1218, 761)"
7257.jpg,Adhered,./merged_data/train/7257.jpg,"(3, 1002, 1018)"
7258.jpg,Steel,./merged_data/train/7258.jpg,"(3, 1015, 460)"
7259.jpg,Shingle,./merged_data/train/7259.jpg,"(3, 436, 691)"
7260.jpg,Adhered,./merged_data/train/7260.jpg,"(3, 404, 1996)"
7261.jpg,Shingle,./merged_data/train/7261.jpg,"(3, 1179, 954)"
7262.jpg,Concrete,./merged_data/train/7262.jpg,"(3, 2408, 1972)"
7263.jpg,Shingle,./merged_data/train/7263.jpg,"(3, 429, 237)"
7264.jpg,Steel,./merged_data/train/7264.jpg,"(3, 268, 131)"
7265.jpg,Plastic & fabric,./merged_data/train/7265.jpg,"(3, 1376, 396)"
7266.jpg,Adhered,./merged_data/train/7266.jpg,"(3, 323, 166)"
7267.jpg,Ballasted,./merged_data/train/7267.jpg,"(3, 2959, 1165)"
7268.jpg,Concrete,./merged_data/train/7268.jpg,"(3, 1468, 1640)"
7269.jpg,Adhered,./merged_data/train/7269.jpg,"(3, 1049, 631)"
7270.jpg,Ballasted,./merged_data/train/7270.jpg,"(3, 874, 623)"
7271.jpg,Plastic & fabric,./merged_data/train/7271.jpg,"(3, 2029, 1255)"
7272.jpg,Steel,./merged_data/train/7272.jpg,"(3, 79, 48)"
7273.jpg,Steel,./merged_data/train/7273.jpg,"(3, 847, 511)"
7274.jpg,Adhered,./merged_data/train/7274.jpg,"(3, 1167, 796)"
7275.jpg,Steel,./merged_data/train/7275.jpg,"(3, 393, 244)"
7276.jpg,Steel,./merged_data/train/7276.jpg,"(3, 816, 597)"
7277.jpg,Ballasted,./merged_data/train/7277.jpg,"(3, 2595, 2199)"
7278.jpg,Steel,./merged_data/train/7278.jpg,"(3, 64, 56)"
7279.jpg,Shingle,./merged_data/train/7279.jpg,"(3, 326, 317)"
7280.jpg,Plastic & fabric,./merged_data/train/7280.jpg,"(3, 355, 224)"
7281.jpg,Adhered,./merged_data/train/7281.jpg,"(3, 499, 390)"
7282.jpg,Plastic & fabric,./merged_data/train/7282.jpg,"(3, 156, 576)"
7283.jpg,Ballasted,./merged_data/train/7283.jpg,"(3, 1395, 930)"
7284.jpg,Ballasted,./merged_data/train/7284.jpg,"(3, 1356, 456)"
7285.jpg,Steel,./merged_data/train/7285.jpg,"(3, 738, 619)"
7286.jpg,Plastic & fabric,./merged_data/train/7286.jpg,"(3, 148, 454)"
7287.jpg,Concrete,./merged_data/train/7287.jpg,"(3, 961, 2801)"
7288.jpg,Steel,./merged_data/train/7288.jpg,"(3, 90, 50)"
7289.jpg,Steel,./merged_data/train/7289.jpg,"(3, 107, 69)"
7290.jpg,Steel,./merged_data/train/7290.jpg,"(3, 1634, 145)"
7291.jpg,Shingle,./merged_data/train/7291.jpg,"(3, 340, 237)"
7292.jpg,Concrete,./merged_data/train/7292.jpg,"(3, 1146, 1118)"
7293.jpg,Concrete,./merged_data/train/7293.jpg,"(3, 1238, 768)"
7294.jpg,Concrete,./merged_data/train/7294.jpg,"(3, 631, 692)"
7295.jpg,Plastic & fabric,./merged_data/train/7295.jpg,"(3, 84, 101)"
7296.jpg,Concrete,./merged_data/train/7296.jpg,"(3, 2307, 1701)"
7297.jpg,Shingle,./merged_data/train/7297.jpg,"(3, 154, 117)"
7298.jpg,Ballasted,./merged_data/train/7298.jpg,"(3, 764, 337)"
7299.jpg,Shingle,./merged_data/train/7299.jpg,"(3, 1179, 954)"
7300.jpg,Steel,./merged_data/train/7300.jpg,"(3, 795, 364)"
7301.jpg,Plastic & fabric,./merged_data/train/7301.jpg,"(3, 1133, 544)"
7302.jpg,Ballasted,./merged_data/train/7302.jpg,"(3, 1188, 1459)"
7303.jpg,Adhered,./merged_data/train/7303.jpg,"(3, 2491, 3867)"
7304.jpg,Steel,./merged_data/train/7304.jpg,"(3, 330, 163)"
7305.jpg,Ballasted,./merged_data/train/7305.jpg,"(3, 1621, 908)"
7306.jpg,Steel,./merged_data/train/7306.jpg,"(3, 1304, 1245)"
7307.jpg,Concrete,./merged_data/train/7307.jpg,"(3, 993, 1223)"
7308.jpg,Plastic & fabric,./merged_data/train/7308.jpg,"(3, 205, 348)"
7309.jpg,Plastic & fabric,./merged_data/train/7309.jpg,"(3, 374, 111)"
7310.jpg,Shingle,./merged_data/train/7310.jpg,"(3, 593, 178)"
7311.jpg,Adhered,./merged_data/train/7311.jpg,"(3, 675, 578)"
7312.jpg,Adhered,./merged_data/train/7312.jpg,"(3, 395, 115)"
7313.jpg,Adhered,./merged_data/train/7313.jpg,"(3, 766, 2016)"
7314.jpg,Ballasted,./merged_data/train/7314.jpg,"(3, 725, 438)"
7315.jpg,Adhered,./merged_data/train/7315.jpg,"(3, 875, 568)"
7316.jpg,Adhered,./merged_data/train/7316.jpg,"(3, 1201, 3176)"
7317.jpg,Shingle,./merged_data/train/7317.jpg,"(3, 153, 100)"
7318.jpg,Concrete,./merged_data/train/7318.jpg,"(3, 1810, 1320)"
7319.jpg,Plastic & fabric,./merged_data/train/7319.jpg,"(3, 931, 79)"
7320.jpg,Ballasted,./merged_data/train/7320.jpg,"(3, 2815, 1166)"
7321.jpg,Ballasted,./merged_data/train/7321.jpg,"(3, 1566, 747)"
7322.jpg,Plastic & fabric,./merged_data/train/7322.jpg,"(3, 98, 313)"
7323.jpg,Ballasted,./merged_data/train/7323.jpg,"(3, 770, 356)"
7324.jpg,Adhered,./merged_data/train/7324.jpg,"(3, 682, 908)"
7325.jpg,Concrete,./merged_data/train/7325.jpg,"(3, 1812, 1325)"
7326.jpg,Plastic & fabric,./merged_data/train/7326.jpg,"(3, 1954, 605)"
7327.jpg,Adhered,./merged_data/train/7327.jpg,"(3, 824, 697)"
7328.jpg,Shingle,./merged_data/train/7328.jpg,"(3, 667, 108)"
7329.jpg,Ballasted,./merged_data/train/7329.jpg,"(3, 744, 1196)"
7330.jpg,Plastic & fabric,./merged_data/train/7330.jpg,"(3, 148, 156)"
7331.jpg,Ballasted,./merged_data/train/7331.jpg,"(3, 692, 1355)"
7332.jpg,Concrete,./merged_data/train/7332.jpg,"(3, 952, 546)"
7333.jpg,Steel,./merged_data/train/7333.jpg,"(3, 1061, 439)"
7334.jpg,Shingle,./merged_data/train/7334.jpg,"(3, 331, 265)"
7335.jpg,Shingle,./merged_data/train/7335.jpg,"(3, 584, 664)"
7336.jpg,Steel,./merged_data/train/7336.jpg,"(3, 1015, 460)"
7337.jpg,Concrete,./merged_data/train/7337.jpg,"(3, 2775, 1629)"
7338.jpg,Plastic & fabric,./merged_data/train/7338.jpg,"(3, 773, 522)"
7339.jpg,Shingle,./merged_data/train/7339.jpg,"(3, 392, 416)"
7340.jpg,Steel,./merged_data/train/7340.jpg,"(3, 1634, 145)"
7341.jpg,Plastic & fabric,./merged_data/train/7341.jpg,"(3, 325, 613)"
7342.jpg,Shingle,./merged_data/train/7342.jpg,"(3, 590, 528)"
7343.jpg,Concrete,./merged_data/train/7343.jpg,"(3, 691, 853)"
7344.jpg,Concrete,./merged_data/train/7344.jpg,"(3, 2168, 4023)"
7345.jpg,Steel,./merged_data/train/7345.jpg,"(3, 104, 56)"
7346.jpg,Ballasted,./merged_data/train/7346.jpg,"(3, 2105, 1669)"
7347.jpg,Shingle,./merged_data/train/7347.jpg,"(3, 249, 191)"
7348.jpg,Steel,./merged_data/train/7348.jpg,"(3, 257, 368)"
7349.jpg,Adhered,./merged_data/train/7349.jpg,"(3, 718, 595)"
7350.jpg,Steel,./merged_data/train/7350.jpg,"(3, 355, 126)"
7351.jpg,Adhered,./merged_data/train/7351.jpg,"(3, 911, 1249)"
7352.jpg,Concrete,./merged_data/train/7352.jpg,"(3, 1060, 645)"
7353.jpg,Steel,./merged_data/train/7353.jpg,"(3, 1006, 283)"
7354.jpg,Adhered,./merged_data/train/7354.jpg,"(3, 683, 210)"
7355.jpg,Ballasted,./merged_data/train/7355.jpg,"(3, 770, 356)"
7356.jpg,Steel,./merged_data/train/7356.jpg,"(3, 148, 97)"
7357.jpg,Concrete,./merged_data/train/7357.jpg,"(3, 1043, 603)"
7358.jpg,Shingle,./merged_data/train/7358.jpg,"(3, 523, 259)"
7359.jpg,Plastic & fabric,./merged_data/train/7359.jpg,"(3, 298, 465)"
7360.jpg,Shingle,./merged_data/train/7360.jpg,"(3, 371, 645)"
7361.jpg,Adhered,./merged_data/train/7361.jpg,"(3, 553, 159)"
7362.jpg,Shingle,./merged_data/train/7362.jpg,"(3, 232, 140)"
7363.jpg,Adhered,./merged_data/train/7363.jpg,"(3, 1152, 565)"
7364.jpg,Shingle,./merged_data/train/7364.jpg,"(3, 764, 173)"
7365.jpg,Steel,./merged_data/train/7365.jpg,"(3, 62, 49)"
7366.jpg,Adhered,./merged_data/train/7366.jpg,"(3, 882, 824)"
7367.jpg,Ballasted,./merged_data/train/7367.jpg,"(3, 1130, 726)"
7368.jpg,Adhered,./merged_data/train/7368.jpg,"(3, 584, 251)"
7369.jpg,Concrete,./merged_data/train/7369.jpg,"(3, 1846, 1649)"
7370.jpg,Shingle,./merged_data/train/7370.jpg,"(3, 53, 42)"
7371.jpg,Plastic & fabric,./merged_data/train/7371.jpg,"(3, 2334, 5720)"
7372.jpg,Ballasted,./merged_data/train/7372.jpg,"(3, 1630, 556)"
7373.jpg,Ballasted,./merged_data/train/7373.jpg,"(3, 2038, 723)"
7374.jpg,Ballasted,./merged_data/train/7374.jpg,"(3, 2541, 3089)"
7375.jpg,Shingle,./merged_data/train/7375.jpg,"(3, 310, 241)"
7376.jpg,Shingle,./merged_data/train/7376.jpg,"(3, 314, 278)"
7377.jpg,Steel,./merged_data/train/7377.jpg,"(3, 275, 225)"
7378.jpg,Shingle,./merged_data/train/7378.jpg,"(3, 389, 578)"
7379.jpg,Steel,./merged_data/train/7379.jpg,"(3, 465, 383)"
7380.jpg,Adhered,./merged_data/train/7380.jpg,"(3, 841, 757)"
7381.jpg,Shingle,./merged_data/train/7381.jpg,"(3, 950, 1370)"
7382.jpg,Shingle,./merged_data/train/7382.jpg,"(3, 312, 200)"
7383.jpg,Shingle,./merged_data/train/7383.jpg,"(3, 347, 246)"
7384.jpg,Shingle,./merged_data/train/7384.jpg,"(3, 516, 452)"
7385.jpg,Steel,./merged_data/train/7385.jpg,"(3, 1303, 138)"
7386.jpg,Steel,./merged_data/train/7386.jpg,"(3, 416, 984)"
7387.jpg,Adhered,./merged_data/train/7387.jpg,"(3, 284, 227)"
7388.jpg,Ballasted,./merged_data/train/7388.jpg,"(3, 1163, 1091)"
7389.jpg,Shingle,./merged_data/train/7389.jpg,"(3, 490, 339)"
7390.jpg,Adhered,./merged_data/train/7390.jpg,"(3, 900, 940)"
7391.jpg,Concrete,./merged_data/train/7391.jpg,"(3, 1676, 1307)"
7392.jpg,Concrete,./merged_data/train/7392.jpg,"(3, 1949, 1022)"
7393.jpg,Ballasted,./merged_data/train/7393.jpg,"(3, 636, 381)"
7394.jpg,Adhered,./merged_data/train/7394.jpg,"(3, 714, 493)"
7395.jpg,Steel,./merged_data/train/7395.jpg,"(3, 98, 79)"
7396.jpg,Steel,./merged_data/train/7396.jpg,"(3, 92, 61)"
7397.jpg,Adhered,./merged_data/train/7397.jpg,"(3, 950, 613)"
7398.jpg,Shingle,./merged_data/train/7398.jpg,"(3, 568, 164)"
7399.jpg,Concrete,./merged_data/train/7399.jpg,"(3, 2059, 981)"
7400.jpg,Concrete,./merged_data/train/7400.jpg,"(3, 2292, 1168)"
7401.jpg,Adhered,./merged_data/train/7401.jpg,"(3, 1878, 1134)"
7402.jpg,Ballasted,./merged_data/train/7402.jpg,"(3, 1045, 892)"
7403.jpg,Adhered,./merged_data/train/7403.jpg,"(3, 298, 234)"
7404.jpg,Steel,./merged_data/train/7404.jpg,"(3, 1815, 1776)"
7405.jpg,Adhered,./merged_data/train/7405.jpg,"(3, 366, 530)"
7406.jpg,Plastic & fabric,./merged_data/train/7406.jpg,"(3, 330, 102)"
7407.jpg,Concrete,./merged_data/train/7407.jpg,"(3, 2739, 2244)"
7408.jpg,Adhered,./merged_data/train/7408.jpg,"(3, 1577, 707)"
7409.jpg,Plastic & fabric,./merged_data/train/7409.jpg,"(3, 448, 134)"
7410.jpg,Steel,./merged_data/train/7410.jpg,"(3, 123, 56)"
7411.jpg,Shingle,./merged_data/train/7411.jpg,"(3, 490, 339)"
7412.jpg,Adhered,./merged_data/train/7412.jpg,"(3, 400, 772)"
7413.jpg,Adhered,./merged_data/train/7413.jpg,"(3, 1585, 696)"
7414.jpg,Adhered,./merged_data/train/7414.jpg,"(3, 1058, 213)"
7415.jpg,Ballasted,./merged_data/train/7415.jpg,"(3, 416, 218)"
7416.jpg,Plastic & fabric,./merged_data/train/7416.jpg,"(3, 355, 224)"
7417.jpg,Ballasted,./merged_data/train/7417.jpg,"(3, 770, 2555)"
7418.jpg,Steel,./merged_data/train/7418.jpg,"(3, 370, 288)"
7419.jpg,Steel,./merged_data/train/7419.jpg,"(3, 736, 970)"
7420.jpg,Ballasted,./merged_data/train/7420.jpg,"(3, 538, 536)"
7421.jpg,Steel,./merged_data/train/7421.jpg,"(3, 62, 49)"
7422.jpg,Steel,./merged_data/train/7422.jpg,"(3, 646, 1100)"
7423.jpg,Shingle,./merged_data/train/7423.jpg,"(3, 40, 40)"
7424.jpg,Ballasted,./merged_data/train/7424.jpg,"(3, 1322, 1055)"
7425.jpg,Shingle,./merged_data/train/7425.jpg,"(3, 763, 449)"
7426.jpg,Adhered,./merged_data/train/7426.jpg,"(3, 343, 323)"
7427.jpg,Plastic & fabric,./merged_data/train/7427.jpg,"(3, 386, 1682)"
7428.jpg,Concrete,./merged_data/train/7428.jpg,"(3, 2374, 1615)"
7429.jpg,Shingle,./merged_data/train/7429.jpg,"(3, 475, 398)"
7430.jpg,Ballasted,./merged_data/train/7430.jpg,"(3, 1621, 908)"
7431.jpg,Adhered,./merged_data/train/7431.jpg,"(3, 537, 243)"
7432.jpg,Adhered,./merged_data/train/7432.jpg,"(3, 537, 243)"
7433.jpg,Shingle,./merged_data/train/7433.jpg,"(3, 678, 553)"
7434.jpg,Steel,./merged_data/train/7434.jpg,"(3, 1173, 1009)"
7435.jpg,Adhered,./merged_data/train/7435.jpg,"(3, 733, 204)"
7436.jpg,Adhered,./merged_data/train/7436.jpg,"(3, 895, 406)"
7437.jpg,Steel,./merged_data/train/7437.jpg,"(3, 282, 543)"
7438.jpg,Adhered,./merged_data/train/7438.jpg,"(3, 1090, 310)"
7439.jpg,Adhered,./merged_data/train/7439.jpg,"(3, 824, 697)"
7440.jpg,Shingle,./merged_data/train/7440.jpg,"(3, 387, 565)"
7441.jpg,Adhered,./merged_data/train/7441.jpg,"(3, 413, 675)"
7442.jpg,Shingle,./merged_data/train/7442.jpg,"(3, 312, 250)"
7443.jpg,Adhered,./merged_data/train/7443.jpg,"(3, 1386, 454)"
7444.jpg,Plastic & fabric,./merged_data/train/7444.jpg,"(3, 142, 428)"
7445.jpg,Adhered,./merged_data/train/7445.jpg,"(3, 467, 321)"
7446.jpg,Concrete,./merged_data/train/7446.jpg,"(3, 2282, 522)"
7447.jpg,Shingle,./merged_data/train/7447.jpg,"(3, 200, 203)"
7448.jpg,Concrete,./merged_data/train/7448.jpg,"(3, 2146, 1916)"
7449.jpg,Ballasted,./merged_data/train/7449.jpg,"(3, 1771, 596)"
7450.jpg,Shingle,./merged_data/train/7450.jpg,"(3, 364, 153)"
7451.jpg,Adhered,./merged_data/train/7451.jpg,"(3, 2718, 4891)"
7452.jpg,Shingle,./merged_data/train/7452.jpg,"(3, 287, 189)"
7453.jpg,Steel,./merged_data/train/7453.jpg,"(3, 1977, 1454)"
7454.jpg,Shingle,./merged_data/train/7454.jpg,"(3, 412, 231)"
7455.jpg,Plastic & fabric,./merged_data/train/7455.jpg,"(3, 133, 664)"
7456.jpg,Shingle,./merged_data/train/7456.jpg,"(3, 1085, 264)"
7457.jpg,Steel,./merged_data/train/7457.jpg,"(3, 420, 250)"
7458.jpg,Steel,./merged_data/train/7458.jpg,"(3, 99, 95)"
7459.jpg,Adhered,./merged_data/train/7459.jpg,"(3, 854, 412)"
7460.jpg,Ballasted,./merged_data/train/7460.jpg,"(3, 786, 1176)"
7461.jpg,Ballasted,./merged_data/train/7461.jpg,"(3, 828, 518)"
7462.jpg,Adhered,./merged_data/train/7462.jpg,"(3, 964, 263)"
7463.jpg,Steel,./merged_data/train/7463.jpg,"(3, 1652, 641)"
7464.jpg,Steel,./merged_data/train/7464.jpg,"(3, 159, 452)"
7465.jpg,Plastic & fabric,./merged_data/train/7465.jpg,"(3, 175, 121)"
7466.jpg,Adhered,./merged_data/train/7466.jpg,"(3, 1631, 1521)"
7467.jpg,Adhered,./merged_data/train/7467.jpg,"(3, 468, 325)"
7468.jpg,Concrete,./merged_data/train/7468.jpg,"(3, 1852, 1083)"
7469.jpg,Plastic & fabric,./merged_data/train/7469.jpg,"(3, 168, 191)"
7470.jpg,Shingle,./merged_data/train/7470.jpg,"(3, 1394, 174)"
7471.jpg,Steel,./merged_data/train/7471.jpg,"(3, 1207, 246)"
7472.jpg,Steel,./merged_data/train/7472.jpg,"(3, 1132, 474)"
7473.jpg,Shingle,./merged_data/train/7473.jpg,"(3, 324, 123)"
7474.jpg,Concrete,./merged_data/train/7474.jpg,"(3, 1885, 1165)"
7475.jpg,Ballasted,./merged_data/train/7475.jpg,"(3, 1213, 1105)"
7476.jpg,Concrete,./merged_data/train/7476.jpg,"(3, 1732, 1241)"
7477.jpg,Plastic & fabric,./merged_data/train/7477.jpg,"(3, 1299, 2044)"
7478.jpg,Steel,./merged_data/train/7478.jpg,"(3, 440, 199)"
7479.jpg,Steel,./merged_data/train/7479.jpg,"(3, 532, 368)"
7480.jpg,Concrete,./merged_data/train/7480.jpg,"(3, 1843, 1997)"
7481.jpg,Plastic & fabric,./merged_data/train/7481.jpg,"(3, 171, 136)"
7482.jpg,Shingle,./merged_data/train/7482.jpg,"(3, 426, 457)"
7483.jpg,Concrete,./merged_data/train/7483.jpg,"(3, 631, 1446)"
7484.jpg,Plastic & fabric,./merged_data/train/7484.jpg,"(3, 156, 422)"
7485.jpg,Shingle,./merged_data/train/7485.jpg,"(3, 356, 363)"
7486.jpg,Shingle,./merged_data/train/7486.jpg,"(3, 338, 323)"
7487.jpg,Concrete,./merged_data/train/7487.jpg,"(3, 1678, 2488)"
7488.jpg,Shingle,./merged_data/train/7488.jpg,"(3, 394, 405)"
7489.jpg,Steel,./merged_data/train/7489.jpg,"(3, 331, 268)"
7490.jpg,Adhered,./merged_data/train/7490.jpg,"(3, 1399, 403)"
7491.jpg,Ballasted,./merged_data/train/7491.jpg,"(3, 821, 794)"
7492.jpg,Plastic & fabric,./merged_data/train/7492.jpg,"(3, 154, 136)"
7493.jpg,Shingle,./merged_data/train/7493.jpg,"(3, 1101, 93)"
7494.jpg,Shingle,./merged_data/train/7494.jpg,"(3, 800, 400)"
7495.jpg,Plastic & fabric,./merged_data/train/7495.jpg,"(3, 270, 158)"
7496.jpg,Concrete,./merged_data/train/7496.jpg,"(3, 1473, 576)"
7497.jpg,Adhered,./merged_data/train/7497.jpg,"(3, 516, 929)"
7498.jpg,Concrete,./merged_data/train/7498.jpg,"(3, 1422, 817)"
7499.jpg,Ballasted,./merged_data/train/7499.jpg,"(3, 821, 794)"
7500.jpg,Concrete,./merged_data/train/7500.jpg,"(3, 1952, 1421)"
7501.jpg,Adhered,./merged_data/train/7501.jpg,"(3, 553, 923)"
7502.jpg,Steel,./merged_data/train/7502.jpg,"(3, 417, 249)"
7503.jpg,Adhered,./merged_data/train/7503.jpg,"(3, 950, 492)"
7504.jpg,Steel,./merged_data/train/7504.jpg,"(3, 148, 94)"
7505.jpg,Steel,./merged_data/train/7505.jpg,"(3, 632, 449)"
7506.jpg,Concrete,./merged_data/train/7506.jpg,"(3, 812, 789)"
7507.jpg,Steel,./merged_data/train/7507.jpg,"(3, 953, 169)"
7508.jpg,Plastic & fabric,./merged_data/train/7508.jpg,"(3, 670, 1120)"
7509.jpg,Ballasted,./merged_data/train/7509.jpg,"(3, 1975, 2111)"
7510.jpg,Plastic & fabric,./merged_data/train/7510.jpg,"(3, 175, 93)"
7511.jpg,Adhered,./merged_data/train/7511.jpg,"(3, 827, 230)"
7512.jpg,Plastic & fabric,./merged_data/train/7512.jpg,"(3, 197, 180)"
7513.jpg,Plastic & fabric,./merged_data/train/7513.jpg,"(3, 873, 371)"
7514.jpg,Shingle,./merged_data/train/7514.jpg,"(3, 609, 941)"
7515.jpg,Ballasted,./merged_data/train/7515.jpg,"(3, 1591, 1358)"
7516.jpg,Concrete,./merged_data/train/7516.jpg,"(3, 2513, 651)"
7517.jpg,Plastic & fabric,./merged_data/train/7517.jpg,"(3, 158, 616)"
7518.jpg,Adhered,./merged_data/train/7518.jpg,"(3, 382, 309)"
7519.jpg,Steel,./merged_data/train/7519.jpg,"(3, 954, 4162)"
7520.jpg,Shingle,./merged_data/train/7520.jpg,"(3, 385, 257)"
7521.jpg,Concrete,./merged_data/train/7521.jpg,"(3, 1043, 603)"
7522.jpg,Shingle,./merged_data/train/7522.jpg,"(3, 258, 784)"
7523.jpg,Plastic & fabric,./merged_data/train/7523.jpg,"(3, 466, 485)"
7524.jpg,Ballasted,./merged_data/train/7524.jpg,"(3, 821, 794)"
7525.jpg,Ballasted,./merged_data/train/7525.jpg,"(3, 1482, 1034)"
7526.jpg,Concrete,./merged_data/train/7526.jpg,"(3, 2687, 606)"
7527.jpg,Concrete,./merged_data/train/7527.jpg,"(3, 767, 1794)"
7528.jpg,Steel,./merged_data/train/7528.jpg,"(3, 186, 123)"
7529.jpg,Adhered,./merged_data/train/7529.jpg,"(3, 773, 531)"
7530.jpg,Shingle,./merged_data/train/7530.jpg,"(3, 356, 363)"
7531.jpg,Adhered,./merged_data/train/7531.jpg,"(3, 334, 635)"
7532.jpg,Steel,./merged_data/train/7532.jpg,"(3, 107, 69)"
7533.jpg,Steel,./merged_data/train/7533.jpg,"(3, 713, 1053)"
7534.jpg,Ballasted,./merged_data/train/7534.jpg,"(3, 357, 332)"
7535.jpg,Shingle,./merged_data/train/7535.jpg,"(3, 220, 226)"
7536.jpg,Adhered,./merged_data/train/7536.jpg,"(3, 1201, 3176)"
7537.jpg,Steel,./merged_data/train/7537.jpg,"(3, 1203, 1899)"
7538.jpg,Plastic & fabric,./merged_data/train/7538.jpg,"(3, 1113, 380)"
7539.jpg,Ballasted,./merged_data/train/7539.jpg,"(3, 661, 831)"
7540.jpg,Steel,./merged_data/train/7540.jpg,"(3, 614, 470)"
7541.jpg,Shingle,./merged_data/train/7541.jpg,"(3, 788, 272)"
7542.jpg,Concrete,./merged_data/train/7542.jpg,"(3, 1483, 1342)"
7543.jpg,Steel,./merged_data/train/7543.jpg,"(3, 1279, 1049)"
7544.jpg,Ballasted,./merged_data/train/7544.jpg,"(3, 666, 718)"
7545.jpg,Shingle,./merged_data/train/7545.jpg,"(3, 621, 485)"
7546.jpg,Shingle,./merged_data/train/7546.jpg,"(3, 815, 393)"
